date,Region_Category,Forecast
2016-03-01,CBBBus,20.822216698335524
2016-04-01,CBBBus,21.551612668233535
2016-05-01,CBBBus,31.29980723031233
2016-06-01,CBBBus,20.747656700276494
2016-07-01,CBBBus,35.85593956361268
2016-08-01,CBBBus,34.783799152466344
2016-09-01,CBBBus,19.36975703358365
2016-10-01,CBBBus,25.25598625598528
2016-11-01,CBBBus,30.36691231786454
2015-12-01,CBBHol,49.58158776134934
2016-01-01,CBBHol,107.56738747421355
2016-02-01,CBBHol,17.0768518615522
2016-03-01,CBBHol,34.04683163671613
2016-04-01,CBBHol,93.74233321784465
2016-05-01,CBBHol,46.67473173726691
2016-06-01,CBBHol,58.93470033573876
2016-07-01,CBBHol,67.85425456025817
2016-08-01,CBBHol,91.6504653787999
2016-09-01,CBBHol,110.45489171169076
2016-10-01,CBBHol,67.32843589154595
2016-11-01,CBBHol,83.04716873324236
2015-12-01,CBBOth,3.419054472340582
2016-01-01,CBBOth,3.370049652403437
2016-02-01,CBBOth,2.946862459323142
2016-03-01,CBBOth,5.172084822173536
2016-04-01,CBBOth,2.4255406944436477
2016-05-01,CBBOth,8.266033277444244
2016-06-01,CBBOth,5.029353528088628
2016-07-01,CBBOth,5.3130948998626994
2016-08-01,CBBOth,6.654760964426287
2016-09-01,CBBOth,4.5315579935114725
2016-10-01,CBBOth,2.942566325338395
2016-11-01,CBBOth,10.605033689193327
2015-12-01,CBBVis,90.58366622360595
2016-01-01,CBBVis,99.21239685993396
2016-02-01,CBBVis,40.24165460318572
2016-03-01,CBBVis,42.84828792834392
2016-04-01,CBBVis,50.10603218239058
2016-05-01,CBBVis,73.66619441757076
2016-06-01,CBBVis,47.85763497587364
2016-07-01,CBBVis,74.23332162749365
2016-08-01,CBBVis,47.42049417015915
2016-09-01,CBBVis,69.66486429346386
2016-10-01,CBBVis,63.289552160292374
2016-11-01,CBBVis,59.833715132047686
2015-12-01,CBBus,392.2443236706155
2016-01-01,CBBus,361.6853468574593
2016-02-01,CBBus,442.698234522433
2016-03-01,CBBus,436.7190385769769
2016-04-01,CBBus,419.3117628870219
2016-05-01,CBBus,429.95995917840924
2016-06-01,CBBus,437.21080242470265
2016-07-01,CBBus,452.151890234843
2016-08-01,CBBus,467.215606913404
2016-09-01,CBBus,438.5175059010961
2016-10-01,CBBus,518.858890940061
2016-11-01,CBBus,455.8869543972909
2015-12-01,CBCAll,183.29643416676132
2016-01-01,CBCAll,363.3142168984615
2016-02-01,CBCAll,90.65593690787762
2016-03-01,CBCAll,119.99560600403015
2016-04-01,CBCAll,213.92281759294596
2016-05-01,CBCAll,165.2420636255712
2016-06-01,CBCAll,153.41339942110127
2016-07-01,CBCAll,225.03218752350884
2016-08-01,CBCAll,242.19762104395252
2016-09-01,CBCAll,252.0650417197577
2016-10-01,CBCAll,254.15685693842795
2016-11-01,CBCAll,172.8005153216532
2015-12-01,CBCBus,8.199806784692498
2016-01-01,CBCBus,25.481242918849016
2016-02-01,CBCBus,12.099940085855897
2016-03-01,CBCBus,12.673253266010835
2016-04-01,CBCBus,11.345976735600784
2016-05-01,CBCBus,11.95429939715331
2016-06-01,CBCBus,5.763842251801552
2016-07-01,CBCBus,16.165031935347766
2016-08-01,CBCBus,27.668094799850564
2016-09-01,CBCBus,11.895646224040217
2016-10-01,CBCBus,7.550839478309282
2016-11-01,CBCBus,11.007919090753257
2015-12-01,CBCHol,67.2923615589593
2016-01-01,CBCHol,235.88683526769944
2016-02-01,CBCHol,28.742069731678583
2016-03-01,CBCHol,39.61626172379141
2016-04-01,CBCHol,95.31089869155402
2016-05-01,CBCHol,72.14991029496318
2016-06-01,CBCHol,78.51146325759392
2016-07-01,CBCHol,100.35566400492412
2016-08-01,CBCHol,161.1047406817064
2016-09-01,CBCHol,152.8335079731403
2016-10-01,CBCHol,156.958019564388
2016-11-01,CBCHol,95.09364065640216
2015-12-01,CBCOth,4.329610995359847
2016-01-01,CBCOth,4.949515946375083
2016-02-01,CBCOth,2.38886092611851
2016-03-01,CBCOth,5.717544717537527
2016-04-01,CBCOth,7.807197797631167
2016-05-01,CBCOth,3.5449651781352864
2016-06-01,CBCOth,2.6570486280162022
2016-07-01,CBCOth,5.501224407657177
2016-08-01,CBCOth,10.807092478844089
2016-09-01,CBCOth,8.043006700913907
2016-10-01,CBCOth,6.800052795357114
2016-11-01,CBCOth,5.0550096117091305
2015-12-01,CBCVis,97.42889222390808
2016-01-01,CBCVis,115.46711335756785
2016-02-01,CBCVis,45.88807235258465
2016-03-01,CBCVis,55.615850012254015
2016-04-01,CBCVis,77.07177804356246
2016-05-01,CBCVis,58.61324431511447
2016-06-01,CBCVis,66.93916163694604
2016-07-01,CBCVis,87.76411401634215
2016-08-01,CBCVis,61.2717563646239
2016-09-01,CBCVis,85.30048969775017
2016-10-01,CBCVis,75.561645944926
2016-11-01,CBCVis,66.75086378035503
2015-12-01,CBDAll,214.7879253251828
2016-01-01,CBDAll,271.44618848151276
2016-02-01,CBDAll,180.52372391509638
2016-03-01,CBDAll,173.41018948452646
2016-04-01,CBDAll,216.70240633566507
2016-05-01,CBDAll,245.00446834487246
2016-06-01,CBDAll,256.0861528608291
2016-07-01,CBDAll,316.1655188001033
2016-08-01,CBDAll,277.90481040654805
2016-09-01,CBDAll,244.05816949320433
2016-10-01,CBDAll,273.4126706185009
2016-11-01,CBDAll,188.72447224482227
2015-12-01,CBDBus,136.0361661953614
2016-01-01,CBDBus,106.02419050038716
2016-02-01,CBDBus,153.16633479879718
2016-03-01,CBDBus,140.31897027144478
2016-04-01,CBDBus,121.96192004163808
2016-05-01,CBDBus,148.07443195153488
2016-06-01,CBDBus,154.63446531279766
2016-07-01,CBDBus,157.7421033140833
2016-08-01,CBDBus,136.15021313199435
2016-09-01,CBDBus,137.16533487527752
2016-10-01,CBDBus,177.78274644281578
2016-11-01,CBDBus,138.48159745372584
2015-12-01,CBDHol,-3.689784214668471
2016-01-01,CBDHol,33.702722179000034
2016-02-01,CBDHol,-15.881339790784157
2016-03-01,CBDHol,-8.937708769290197
2016-04-01,CBDHol,14.590380459768726
2016-05-01,CBDHol,20.910341421833273
2016-06-01,CBDHol,27.177994153538265
2016-07-01,CBDHol,30.65749124263671
2016-08-01,CBDHol,50.15188087830231
2016-09-01,CBDHol,21.199960538295333
2016-10-01,CBDHol,27.23788500851181
2016-11-01,CBDHol,-7.99751354229198
2015-12-01,CBDOth,-0.9901699110684099
2016-01-01,CBDOth,-2.502901146005592
2016-02-01,CBDOth,6.442035340477499
2016-03-01,CBDOth,-1.2752942777786391
2016-04-01,CBDOth,-2.5293024811930884
2016-05-01,CBDOth,4.078481135872703
2016-06-01,CBDOth,14.896732062870935
2016-07-01,CBDOth,10.2980690125163
2016-08-01,CBDOth,4.0106826403052835
2016-09-01,CBDOth,1.313407795989211
2016-10-01,CBDOth,3.5927437193645284
2016-11-01,CBDOth,-0.6940305356359684
2015-12-01,CBDVis,63.21585512827248
2016-01-01,CBDVis,120.76119962986094
2016-02-01,CBDVis,21.914100257757752
2016-03-01,CBDVis,19.72630821432194
2016-04-01,CBDVis,50.75950884295539
2016-05-01,CBDVis,56.53539796898058
2016-06-01,CBDVis,41.5521250581589
2016-07-01,CBDVis,98.64385259391588
2016-08-01,CBDVis,62.70878161692652
2016-09-01,CBDVis,58.25698293807442
2016-10-01,CBDVis,41.034128374663766
2016-11-01,CBDVis,38.12148929573161
2015-12-01,CBHol,159.29060902652515
2016-01-01,CBHol,543.7892306552843
2016-02-01,CBHol,48.27703995975537
2016-03-01,CBHol,93.52229330714741
2016-04-01,CBHol,316.63618971232154
2016-05-01,CBHol,222.28748128834297
2016-06-01,CBHol,273.0799430192047
2016-07-01,CBHol,318.93541532733735
2016-08-01,CBHol,476.448866988362
2016-09-01,CBHol,500.0279954742522
2016-10-01,CBHol,376.0717043457647
2016-11-01,CBHol,212.4853120542599
2015-12-01,CBOth,13.680060588693152
2016-01-01,CBOth,7.418548801901874
2016-02-01,CBOth,20.058617743437033
2016-03-01,CBOth,16.17085883790162
2016-04-01,CBOth,24.553627280924182
2016-05-01,CBOth,36.70473751701296
2016-06-01,CBOth,31.47092590043407
2016-07-01,CBOth,72.05913091752217
2016-08-01,CBOth,31.780380241423913
2016-09-01,CBOth,35.672340349941166
2016-10-01,CBOth,31.920265086682818
2016-11-01,CBOth,25.214656769711716
2015-12-01,CBVis,376.74643069864237
2016-01-01,CBVis,529.5561795936583
2016-02-01,CBVis,196.51774333742202
2016-03-01,CBVis,221.97853002097344
2016-04-01,CBVis,312.0925072280027
2016-05-01,CBVis,291.07976296636264
2016-06-01,CBVis,298.45834789696727
2016-07-01,CBVis,367.41884666779333
2016-08-01,CBVis,277.72471863447623
2016-09-01,CBVis,366.1967974494545
2016-10-01,CBVis,309.7766767618499
2016-11-01,CBVis,254.48197048237049
2015-12-01,CBus,1294.8215493102946
2016-01-01,CBus,1178.4227487138326
2016-02-01,CBus,1395.7631075097922
2016-03-01,CBus,1439.434125174531
2016-04-01,CBus,1341.1675256538865
2016-05-01,CBus,1546.8349203168211
2016-06-01,CBus,1628.3414122958116
2016-07-01,CBus,1672.2735601083787
2016-08-01,CBus,1703.0474439465838
2016-09-01,CBus,1670.385519123071
2016-10-01,CBus,1599.797191685951
2016-11-01,CBus,1533.6932160193958
2015-12-01,CCAAll,184.389606140227
2016-01-01,CCAAll,194.32542542431344
2016-02-01,CCAAll,91.8799350823709
2016-03-01,CCAAll,124.26830834325634
2016-04-01,CCAAll,178.54885077672066
2016-05-01,CCAAll,140.37350187278312
2016-06-01,CCAAll,141.54081174710558
2016-07-01,CCAAll,205.5614693950659
2016-08-01,CCAAll,214.185103177056
2016-09-01,CCAAll,247.791568079644
2016-10-01,CCAAll,242.87113457540613
2016-11-01,CCAAll,164.561717272541
2015-12-01,CCABus,77.73077150488412
2016-01-01,CCABus,3.236529566071418
2016-02-01,CCABus,9.308309116726681
2016-03-01,CCABus,32.77192537546516
2016-04-01,CCABus,5.607796410491517
2016-05-01,CCABus,10.074940833507714
2016-06-01,CCABus,14.679273896069839
2016-07-01,CCABus,16.72873238747458
2016-08-01,CCABus,24.531340420571727
2016-09-01,CCABus,37.964955300507796
2016-10-01,CCABus,18.40180774290473
2016-11-01,CCABus,7.936351980417603
2015-12-01,CCAHol,83.07549487878119
2016-01-01,CCAHol,154.07346520090334
2016-02-01,CCAHol,66.13474466894596
2016-03-01,CCAHol,75.54341325306056
2016-04-01,CCAHol,142.26533533157044
2016-05-01,CCAHol,109.48488870694976
2016-06-01,CCAHol,111.46883831903268
2016-07-01,CCAHol,157.1502525304824
2016-08-01,CCAHol,156.8949617301863
2016-09-01,CCAHol,181.98470093722207
2016-10-01,CCAHol,170.41248182611045
2016-11-01,CCAHol,135.84070701865733
2015-12-01,CCAOth,-1.8920833561362604
2016-01-01,CCAOth,-3.9148235306751746
2016-02-01,CCAOth,-0.6824015940833479
2016-03-01,CCAOth,-2.778595226715044
2016-04-01,CCAOth,3.0155037433837504
2016-05-01,CCAOth,-3.478842571127189
2016-06-01,CCAOth,-1.9372731762354798
2016-07-01,CCAOth,-0.9458773768342499
2016-08-01,CCAOth,-2.297843811779481
2016-09-01,CCAOth,-2.6054855877783396
2016-10-01,CCAOth,18.9993135817189
2016-11-01,CCAOth,-2.7629014799788414
2015-12-01,CCAVis,22.29361261723365
2016-01-01,CCAVis,48.59280981374383
2016-02-01,CCAVis,17.022666671605325
2016-03-01,CCAVis,24.529283993037296
2016-04-01,CCAVis,33.52510850703794
2016-05-01,CCAVis,32.641079745589785
2016-06-01,CCAVis,24.6941127692437
2016-07-01,CCAVis,47.893018537780634
2016-08-01,CCAVis,43.54598612295117
2016-09-01,CCAVis,35.26165036920961
2016-10-01,CCAVis,43.43524449087332
2016-11-01,CCAVis,29.094073098331844
2015-12-01,CCAll,962.9116106463119
2016-01-01,CCAll,1432.2687338780013
2016-02-01,CCAll,739.9515940938851
2016-03-01,CCAll,921.6509452080888
2016-04-01,CCAll,1172.1737262443155
2016-05-01,CCAll,1279.4093091518366
2016-06-01,CCAll,1370.6151022812985
2016-07-01,CCAll,2045.7955068545994
2016-08-01,CCAll,1917.1883453189573
2016-09-01,CCAll,1768.3780943187926
2016-10-01,CCAll,1711.773632576018
2016-11-01,CCAll,1157.124734840171
2015-12-01,CCBAll,257.5027396246377
2016-01-01,CCBAll,362.57931722972774
2016-02-01,CCBAll,162.6376460195583
2016-03-01,CCBAll,248.55896405666343
2016-04-01,CCBAll,267.6263708574747
2016-05-01,CCBAll,336.8283679655449
2016-06-01,CCBAll,332.8370286354139
2016-07-01,CCBAll,498.54076437407906
2016-08-01,CCBAll,453.31264226989816
2016-09-01,CCBAll,417.4907929378418
2016-10-01,CCBAll,318.73908958698195
2016-11-01,CCBAll,269.7940757353097
2015-12-01,CCBBus,75.16403628566789
2016-01-01,CCBBus,45.15256562148352
2016-02-01,CCBBus,78.79603465253513
2016-03-01,CCBBus,77.3190534868103
2016-04-01,CCBBus,91.3757422403667
2016-05-01,CCBBus,107.50778827241348
2016-06-01,CCBBus,135.97097470802098
2016-07-01,CCBBus,134.18768295981158
2016-08-01,CCBBus,140.95881943642053
2016-09-01,CCBBus,125.66918662517331
2016-10-01,CCBBus,102.51009999729641
2016-11-01,CCBBus,106.08680515261167
2015-12-01,CCBHol,43.37734798559864
2016-01-01,CCBHol,113.26574752449844
2016-02-01,CCBHol,12.713051533152395
2016-03-01,CCBHol,14.891964541526647
2016-04-01,CCBHol,75.57848303011825
2016-05-01,CCBHol,81.99529430724247
2016-06-01,CCBHol,71.98215031295082
2016-07-01,CCBHol,155.13344132461094
2016-08-01,CCBHol,143.4028693481847
2016-09-01,CCBHol,127.50148168263212
2016-10-01,CCBHol,88.28211538735864
2016-11-01,CCBHol,65.63125845740079
2015-12-01,CCBOth,20.292288608401066
2016-01-01,CCBOth,26.206515249045708
2016-02-01,CCBOth,28.182550926432192
2016-03-01,CCBOth,88.8243837693021
2016-04-01,CCBOth,29.675501923166888
2016-05-01,CCBOth,38.929457302021554
2016-06-01,CCBOth,36.795621474733416
2016-07-01,CCBOth,40.54470606586947
2016-08-01,CCBOth,50.73761601847484
2016-09-01,CCBOth,60.38414191184279
2016-10-01,CCBOth,29.777410060333793
2016-11-01,CCBOth,30.948083136645597
2015-12-01,CCBVis,127.81052598516501
2016-01-01,CCBVis,173.81781242354992
2016-02-01,CCBVis,55.71361597101714
2016-03-01,CCBVis,82.33560388356679
2016-04-01,CCBVis,80.85454636327657
2016-05-01,CCBVis,110.81775588731035
2016-06-01,CCBVis,107.41343283015746
2016-07-01,CCBVis,171.30618244224215
2016-08-01,CCBVis,119.58025982422893
2016-09-01,CCBVis,126.35580972447879
2016-10-01,CCBVis,109.64565706885924
2016-11-01,CCBVis,86.28227845025177
2015-12-01,CCBus,257.25518817417617
2016-01-01,CCBus,141.6213138476023
2016-02-01,CCBus,228.27487825643897
2016-03-01,CCBus,227.239247193235
2016-04-01,CCBus,218.614761952151
2016-05-01,CCBus,273.0758523065813
2016-06-01,CCBus,287.1782154160588
2016-07-01,CCBus,298.35016890624894
2016-08-01,CCBus,397.17453399378684
2016-09-01,CCBus,327.1021127902837
2016-10-01,CCBus,286.22520414808105
2016-11-01,CCBus,283.44402881402374
2015-12-01,CCCAll,422.2229182370428
2016-01-01,CCCAll,818.6696072406536
2016-02-01,CCCAll,434.88813076734516
2016-03-01,CCCAll,489.0145981157327
2016-04-01,CCCAll,658.4330120308433
2016-05-01,CCCAll,700.853794846108
2016-06-01,CCCAll,803.5287909719917
2016-07-01,CCCAll,1297.8034391156896
2016-08-01,CCCAll,1189.9347526143808
2016-09-01,CCCAll,1035.942617647548
2016-10-01,CCCAll,1086.0508072973496
2016-11-01,CCCAll,605.1289068819682
2015-12-01,CCCBus,89.03686519247117
2016-01-01,CCCBus,89.17614561453544
2016-02-01,CCCBus,131.22105554648203
2016-03-01,CCCBus,106.62352442204309
2016-04-01,CCCBus,108.6058475255213
2016-05-01,CCCBus,165.01479886579335
2016-06-01,CCCBus,144.43187025733724
2016-07-01,CCCBus,160.83337350486357
2016-08-01,CCCBus,227.57061282975582
2016-09-01,CCCBus,171.22273322247239
2016-10-01,CCCBus,170.1295339277246
2016-11-01,CCCBus,164.15547743383337
2015-12-01,CCCHol,220.0367487205673
2016-01-01,CCCHol,445.1643972738419
2016-02-01,CCCHol,164.3512054294281
2016-03-01,CCCHol,213.45298328672408
2016-04-01,CCCHol,340.8388538893247
2016-05-01,CCCHol,344.0866718860573
2016-06-01,CCCHol,458.5229605135652
2016-07-01,CCCHol,771.5071750191448
2016-08-01,CCCHol,710.3243286127861
2016-09-01,CCCHol,670.7525565382482
2016-10-01,CCCHol,665.4195338802476
2016-11-01,CCCHol,332.0182496195237
2015-12-01,CCCOth,19.12160611757195
2016-01-01,CCCOth,60.3099053058643
2016-02-01,CCCOth,30.43547778264729
2016-03-01,CCCOth,47.351046836785265
2016-04-01,CCCOth,20.402801959816905
2016-05-01,CCCOth,28.94467685875495
2016-06-01,CCCOth,39.50904780345792
2016-07-01,CCCOth,49.986155835228246
2016-08-01,CCCOth,37.77378834845405
2016-09-01,CCCOth,29.83160268623194
2016-10-01,CCCOth,24.843739668088475
2016-11-01,CCCOth,40.474767598651326
2015-12-01,CCCVis,127.28099151288167
2016-01-01,CCCVis,219.85586672204556
2016-02-01,CCCVis,108.90419578530326
2016-03-01,CCCVis,125.86681940038952
2016-04-01,CCCVis,170.41907949190312
2016-05-01,CCCVis,150.29115394969085
2016-06-01,CCCVis,173.4430608772199
2016-07-01,CCCVis,234.88972359200943
2016-08-01,CCCVis,178.7947039491723
2016-09-01,CCCVis,158.78678301450583
2016-10-01,CCCVis,219.65146895346248
2016-11-01,CCCVis,123.23958642049305
2015-12-01,CCHol,369.58478922837054
2016-01-01,CCHol,756.0096284763094
2016-02-01,CCHol,260.93086268396087
2016-03-01,CCHol,323.68623584768295
2016-04-01,CCHol,584.0067518895861
2016-05-01,CCHol,585.6578250018154
2016-06-01,CCHol,673.5065591085765
2016-07-01,CCHol,1152.6327588200147
2016-08-01,CCHol,1039.7482558863617
2016-09-01,CCHol,977.9712490673985
2016-10-01,CCHol,963.6977625218763
2016-11-01,CCHol,558.1624482314517
2015-12-01,CCOth,44.213971501613
2016-01-01,CCOth,69.2579310503821
2016-02-01,CCOth,59.65034493489639
2016-03-01,CCOth,129.86821262828948
2016-04-01,CCOth,48.94762882658421
2016-05-01,CCOth,63.36281671313502
2016-06-01,CCOth,68.14119220902279
2016-07-01,CCOth,82.45526763905761
2016-08-01,CCOth,83.2618799111077
2016-09-01,CCOth,96.63448276769893
2016-10-01,CCOth,62.32780129333602
2016-11-01,CCOth,62.207430303185525
2015-12-01,CCVis,280.87634394009314
2016-01-01,CCVis,434.47782616779267
2016-02-01,CCVis,173.46498554902803
2016-03-01,CCVis,216.07562555114473
2016-04-01,CCVis,273.98913171586975
2016-05-01,CCVis,283.03620800568086
2016-06-01,CCVis,284.7047298235976
2016-07-01,CCVis,429.3777646688027
2016-08-01,CCVis,340.61856935431535
2016-09-01,CCVis,320.2620283282049
2016-10-01,CCVis,363.786547251537
2016-11-01,CCVis,225.42526588799853
2015-12-01,CDAAll,505.77529401405224
2016-01-01,CDAAll,601.56511865403
2016-02-01,CDAAll,402.3400465467352
2016-03-01,CDAAll,473.0202803664293
2016-04-01,CDAAll,540.7170006965996
2016-05-01,CDAAll,467.14068270812527
2016-06-01,CDAAll,524.8548406054454
2016-07-01,CDAAll,572.650480047678
2016-08-01,CDAAll,519.6919100933658
2016-09-01,CDAAll,539.939222536527
2016-10-01,CDAAll,461.95917426715056
2016-11-01,CDAAll,404.31504629844596
2015-12-01,CDABus,183.45849400837577
2016-01-01,CDABus,205.6876724619811
2016-02-01,CDABus,171.22024050165226
2016-03-01,CDABus,174.24202251357664
2016-04-01,CDABus,146.00756619546593
2016-05-01,CDABus,220.65137159857835
2016-06-01,CDABus,238.72472870276198
2016-07-01,CDABus,197.26365516244311
2016-08-01,CDABus,202.17641542444156
2016-09-01,CDABus,209.4783883079082
2016-10-01,CDABus,158.03296839968206
2016-11-01,CDABus,153.17278871007397
2015-12-01,CDAHol,83.65380084597308
2016-01-01,CDAHol,134.04427556934166
2016-02-01,CDAHol,68.27247888056985
2016-03-01,CDAHol,112.33506814223041
2016-04-01,CDAHol,182.69584155332666
2016-05-01,CDAHol,96.89251259943664
2016-06-01,CDAHol,109.77835225992837
2016-07-01,CDAHol,152.85290116249084
2016-08-01,CDAHol,135.9381054964941
2016-09-01,CDAHol,150.02331338347147
2016-10-01,CDAHol,133.4471632135698
2016-11-01,CDAHol,83.90686993709713
2015-12-01,CDAOth,22.487308615771244
2016-01-01,CDAOth,22.847563479646276
2016-02-01,CDAOth,21.71110073482374
2016-03-01,CDAOth,32.38840792792195
2016-04-01,CDAOth,6.754563137373831
2016-05-01,CDAOth,17.641603465652267
2016-06-01,CDAOth,20.20455033903532
2016-07-01,CDAOth,30.852505398326166
2016-08-01,CDAOth,30.07053612160552
2016-09-01,CDAOth,19.501449811010414
2016-10-01,CDAOth,26.26008105441695
2016-11-01,CDAOth,24.07761516420518
2015-12-01,CDAVis,192.64685287182448
2016-01-01,CDAVis,223.14541601409024
2016-02-01,CDAVis,126.50100328676265
2016-03-01,CDAVis,136.93892902012553
2016-04-01,CDAVis,182.25504299649668
2016-05-01,CDAVis,121.25064384226195
2016-06-01,CDAVis,143.0213342271407
2016-07-01,CDAVis,182.85733890508325
2016-08-01,CDAVis,136.74617967781361
2016-09-01,CDAVis,141.4767695155792
2016-10-01,CDAVis,125.27932187882698
2016-11-01,CDAVis,118.67883575177886
2015-12-01,CDAll,631.1049093525107
2016-01-01,CDAll,739.4605045595213
2016-02-01,CDAll,573.5792001538914
2016-03-01,CDAll,571.6050906218761
2016-04-01,CDAll,692.6212677562655
2016-05-01,CDAll,645.8557893119091
2016-06-01,CDAll,706.7478462241927
2016-07-01,CDAll,846.4916233174199
2016-08-01,CDAll,760.4175449413231
2016-09-01,CDAll,813.2921899961118
2016-10-01,CDAll,658.2816422019225
2016-11-01,CDAll,530.9228915673773
2015-12-01,CDBAll,121.82104370838354
2016-01-01,CDBAll,139.1178826743842
2016-02-01,CDBAll,154.82412203397098
2016-03-01,CDBAll,79.41693226464145
2016-04-01,CDBAll,145.09083263412734
2016-05-01,CDBAll,164.4888695445545
2016-06-01,CDBAll,156.33285448302755
2016-07-01,CDBAll,243.37560868260312
2016-08-01,CDBAll,236.67573046919807
2016-09-01,CDBAll,256.9417360129452
2016-10-01,CDBAll,177.85674818097968
2016-11-01,CDBAll,105.3896306748666
2015-12-01,CDBBus,83.16553556256444
2016-01-01,CDBBus,65.11988923957804
2016-02-01,CDBBus,92.28384918658368
2016-03-01,CDBBus,77.95983089151343
2016-04-01,CDBBus,100.15810568908422
2016-05-01,CDBBus,97.08649502775042
2016-06-01,CDBBus,129.20007307654754
2016-07-01,CDBBus,148.60803839710263
2016-08-01,CDBBus,125.95159812697605
2016-09-01,CDBBus,138.06583138073972
2016-10-01,CDBBus,113.45872817855626
2016-11-01,CDBBus,108.97975402753727
2015-12-01,CDBHol,0.5679759445326695
2016-01-01,CDBHol,21.87703535335954
2016-02-01,CDBHol,6.281356792038409
2016-03-01,CDBHol,4.559478319373859
2016-04-01,CDBHol,32.13741977817092
2016-05-01,CDBHol,30.27314271542478
2016-06-01,CDBHol,41.63345671041508
2016-07-01,CDBHol,86.71680723719359
2016-08-01,CDBHol,100.00115571740827
2016-09-01,CDBHol,99.0416821062812
2016-10-01,CDBHol,55.20977772129689
2016-11-01,CDBHol,3.75859100898451
2015-12-01,CDBOth,21.94140427556383
2016-01-01,CDBOth,-1.7844443338084366
2016-02-01,CDBOth,46.71159054346001
2016-03-01,CDBOth,-3.9204671850429635
2016-04-01,CDBOth,-3.048645415942463
2016-05-01,CDBOth,0.9545823372043065
2016-06-01,CDBOth,1.2847949980780005
2016-07-01,CDBOth,-1.2212850711058882
2016-08-01,CDBOth,-3.2796729010179595
2016-09-01,CDBOth,-3.2807633101608698
2016-10-01,CDBOth,3.0083975016854314
2016-11-01,CDBOth,0.4770704205384506
2015-12-01,CDBVis,34.45605015041854
2016-01-01,CDBVis,58.26489884297127
2016-02-01,CDBVis,10.39322453090151
2016-03-01,CDBVis,17.39866801042731
2016-04-01,CDBVis,27.625127532670938
2016-05-01,CDBVis,43.97536002366603
2016-06-01,CDBVis,10.702918674388691
2016-07-01,CDBVis,33.201964614752406
2016-08-01,CDBVis,22.981185456992755
2016-09-01,CDBVis,43.7350038943925
2016-10-01,CDBVis,24.925256611733857
2016-11-01,CDBVis,13.339844153442012
2015-12-01,CDBus,302.8603061598836
2016-01-01,CDBus,312.9264861166841
2016-02-01,CDBus,306.5404168252693
2016-03-01,CDBus,289.53758140919166
2016-04-01,CDBus,285.66843291384623
2016-05-01,CDBus,358.82719031920254
2016-06-01,CDBus,405.64029952554694
2016-07-01,CDBus,385.34242825390305
2016-08-01,CDBus,368.61097664143676
2016-09-01,CDBus,388.2306948274437
2016-10-01,CDBus,311.95928470740114
2016-11-01,CDBus,306.3029013140155
2015-12-01,CDHol,73.53259868665471
2016-01-01,CDHol,142.10001222625652
2016-02-01,CDHol,60.7415983630045
2016-03-01,CDHol,101.61361757012605
2016-04-01,CDHol,196.75271266413324
2016-05-01,CDHol,111.45698647464091
2016-06-01,CDHol,134.12674980366324
2016-07-01,CDHol,221.95673835692762
2016-08-01,CDHol,217.91451856844304
2016-09-01,CDHol,228.09120324065694
2016-10-01,CDHol,169.5562479750543
2016-11-01,CDHol,66.57170910747112
2015-12-01,CDOth,35.87301409726523
2016-01-01,CDOth,21.154749230081134
2016-02-01,CDOth,73.57835900390214
2016-03-01,CDOth,26.63972882952858
2016-04-01,CDOth,4.826095221377315
2016-05-01,CDOth,20.232615896491186
2016-06-01,CDOth,20.634832823133188
2016-07-01,CDOth,30.22616525293611
2016-08-01,CDOth,25.804929675833826
2016-09-01,CDOth,16.07545701430044
2016-10-01,CDOth,27.726887967917904
2016-11-01,CDOth,24.324305958275268
2015-12-01,CDVis,212.04292086908538
2016-01-01,CDVis,275.04040492828875
2016-02-01,CDVis,99.64941241252794
2016-03-01,CDVis,126.20008930418102
2016-04-01,CDVis,193.18870691650665
2016-05-01,CDVis,134.6190605323592
2016-06-01,CDVis,143.97242723130316
2016-07-01,CDVis,203.43858157316194
2016-08-01,CDVis,153.43354936448114
2016-09-01,CDVis,162.13311117816068
2016-10-01,CDVis,132.74517632437548
2016-11-01,CDVis,104.54257327379779
2015-12-01,CHol,1970.7589151738093
2016-01-01,CHol,4766.354725292801
2016-02-01,CHol,1413.6934500517152
2016-03-01,CHol,1593.0166175929596
2016-04-01,CHol,2609.0588869666735
2016-05-01,CHol,1833.851508295824
2016-06-01,CHol,2051.657721054859
2016-07-01,CHol,3129.98888119589
2016-08-01,CHol,3134.519942167231
2016-09-01,CHol,3337.722059815277
2016-10-01,CHol,3413.0715535803283
2016-11-01,CHol,2274.4466871829723
2015-12-01,COth,282.70814987604234
2016-01-01,COth,387.9550520158753
2016-02-01,COth,375.0922414352855
2016-03-01,COth,351.5740717002235
2016-04-01,COth,354.5588931810752
2016-05-01,COth,330.1726342411531
2016-06-01,COth,290.90298730032674
2016-07-01,COth,420.7012072772286
2016-08-01,COth,369.045792754906
2016-09-01,COth,428.9853876439274
2016-10-01,COth,388.3646001947904
2016-11-01,COth,397.90480052220033
2015-12-01,CVis,2167.6530667872785
2016-01-01,CVis,3354.8265185704154
2016-02-01,CVis,1485.1402254783595
2016-03-01,CVis,1599.3558824268043
2016-04-01,CVis,2137.668916594834
2016-05-01,CVis,1817.6016390044624
2016-06-01,CVis,1817.6435056262503
